Activité;Dénomination;Adresse complète;Commune;Code Postal;;Longitude;Latitude;;Lien_Tableau_Dynamique
Travaux de peinture et vitrerie;JBMI; 313 ROUTE DU BAS PRIVAS 69390 CHARLY;CHARLY;69390;;4,78963;45,648709;;
Travaux de plâtrerie;DMA; 9 CHEMIN DU BEL AIR 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,876;45,804681;;
Travaux de plâtrerie;DAUPHI DECO; 35 RUE DES MARTYRS DE LA RESISTANCE 69200 VENISSIEUX;VENISSIEUX;69200;;4,87357;45,692337;;
Travaux de revètements des sols et des murs;MAES eric; 9 PLACE TABAREAU 69004 LYON;LYON;69004;;4,825751;45,774431;;
Travaux de plâtrerie;DE MAGALHAES david; 9 CHEMIN DU BEL AIR 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,876;45,804681;;
Travaux de revètements des sols et des murs;GRESIN gilles; 61 RUE PIERRE AUDRY 69009 LYON;LYON;69009;;4,807099;45,764473;;
Travaux de peinture et vitrerie;POGGIOLI anthony; 7 AVENUE DU VAL DE SAONE 69580 SATHONAY-CAMP;SATHONAY-CAMP;69580;;4,87379;45,827073;;
Travaux de plâtrerie;SARL RHONE ALPES BATIMENT ET SERVICES; 1 RUE LABORDE 69500 BRON;BRON;69500;;4,893616;45,738262;;
Travaux de peinture et vitrerie;LEPAPE andre;ARTAG A493 185 RUE JEAN VOILLOT 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,91148;45,752659;;
Travaux de revètements des sols et des murs;BALOUZET FRED SARL; 40 RUE DE LA REPUBLIQUE 69170 TARARE;TARARE;69170;;4,432411;45,895568;;
Travaux de peinture et vitrerie;HOME BUSINESS CENTER; 33 QUAI ARLOING 69009 LYON;LYON;69009;;4,811845;45,770847;;
Travaux de peinture et vitrerie;RIZZO carmelo; 51 AVENUE FRANCOIS MITTERRAND 69500 BRON;BRON;69500;;4,922407;45,737796;;
Travaux de revètements des sols et des murs;LOPEZ CARRELAGE DENIS; 77 RUE PRE GAUDRY 69007 LYON;LYON;69007;;4,83954;45,737647;;
Travaux de peinture et vitrerie;BAYGUL ayhan; 47 RUE DE LA PAGERE 69500 BRON;BRON;69500;;4,917048;45,745428;;
Autres travaux de finition;BOUDSOCQ florent; 9 RUE LAURENT PAUL 69110 SAINTE-FOY-LES-LYON;SAINTE-FOY-LES-LYON;69110;;4,7903511;45,746833;;
Travaux de peinture et vitrerie;ART DECO VALERY valery; 10 AVENUE ANTOINE DUTRIEVOZ 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,861794;45,773006;;
Travaux de plâtrerie;ARTISAN GERALD P; 175 MONTEE SAINT ELOI 69400 PORTE DES PIERRES DOREES;PORTE DES PIERRES DOREES;69400;;4,666565;45,969119;;
Agencement de lieux de ventes;MASTER STRUCTURE; 10 AVENUE DE L'EUROPE 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,891481;45,812435;;
Travaux de revètements des sols et des murs;C2R CARRELAGE; 307 CHEMIN DU BOIS RABY 69380 DOMMARTIN;DOMMARTIN;69380;;4,706638;45,836354;;
Travaux de peinture et vitrerie;HOMASSEL edouard; 9 AVENUE DE LA REPUBLIQUE 69370 SAINT-DIDIER-AU-MONT-D'OR;SAINT-DIDIER-AU-MONT-D'OR;69370;;4,79691;45,815321;;
Travaux de plâtrerie;TORRE sebastien; 306 MONTEE DE L'EGLISE 69250 CURIS-AU-MONT-D'OR;CURIS-AU-MONT-D'OR;69250;;4,819518;45,872262;;
Travaux de plâtrerie;AYTIMUR muzaffer; 101 COURS TOLSTOI 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,880963;45,762092;;
Travaux de plâtrerie;NEBTI karim;LOGEMENT 2411 20 RUE MATHIEU DUSSURGEY 69190 SAINT-FONS;SAINT-FONS;69190;;4,856533;45,712034;;
Travaux de plâtrerie;EBP; 24 RUE SAINT PHILIPPE 69003 LYON;LYON;69003;;4,866927;45,750198;;
Travaux de plâtrerie;RAMPON jean jacques; 17 RUE ETIENNE RICHERAND 69003 LYON;LYON;69003;;4,866847;45,762472;;
Travaux de plâtrerie;DANG to; 20 RUE DE L'EGLISE 69720 SAINT-LAURENT-DE-MURE;SAINT-LAURENT-DE-MURE;69720;;5,045645;45,684654;;
Autres travaux de finition;ALLOUCH yann; 67 RUE CHAZIERE 69004 LYON;LYON;69004;;4,815821;45,778905;;
Travaux de peinture et vitrerie;PELLETIER aurelien; 35 RUE BURDEAU 69001 LYON;LYON;69001;;4,834708;45,770607;;
Travaux de peinture et vitrerie;DAOUI rachid;ALLEE 3 54 RUE SULLY 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,974808;45,767487;;
Autres travaux de finition;D'ANDREA jean-claude; 7 CHEMIN VETTER 69270 FONTAINES-SUR-SAONE;FONTAINES-SUR-SAONE;69270;;4,859127;45,825715;;
Autres travaux de finition;MATH franck; 47 AVENUE JEAN JAURES 69200 VENISSIEUX;VENISSIEUX;69200;;4,882223;45,700697;;
Travaux de peinture et vitrerie;TONY VITRERIE tony; 123 VOIE ROMAINE 69340 FRANCHEVILLE;FRANCHEVILLE;69340;;4,759082;45,750929;;
Travaux de revètements des sols et des murs;F.B.G. CONCEPT; 398 AVENUE CHARLES DE GAULLE 69200 VENISSIEUX;VENISSIEUX;69200;;4,890604;45,717837;;
Travaux de plâtrerie;HASNI chokri; 137 RUE DU MUSEE 69270 ROCHETAILLEE-SUR-SAONE;ROCHETAILLEE-SUR-SAONE;69270;;4,835742;45,840763;;
Travaux de plâtrerie;P R A PEINTURE RENOVATION AGENCEMENT; 3 RUE GEORGES-MARTIN WITKOWSKI 69005 LYON;LYON;69005;;4,785226;45,749637;;
Travaux de plâtrerie;FERREIRA MIMOSA bruno; 52 RUE DU REPOS 69640 MONTMELAS-SAINT-SORLIN;MONTMELAS-SAINT-SORLIN;69640;;4,610144;46,01559;;
Travaux de plâtrerie;DAMIEN CHEVROTON;POUGELON 594 ROUTE DE NETY 69460 SAINT-ETIENNE-DES-OULLIERES;SAINT-ETIENNE-DES-OULLIERES;69460;;4,654412;46,074645;;
Travaux de plâtrerie;HOUSMI mahmoud; 149 COURS DOCTEUR LONG 69003 LYON;LYON;69003;;4,891985;45,752041;;
Travaux de plâtrerie;CHAMPEL didier; 30 ALLEE DES ACACIAS 69200 VENISSIEUX;VENISSIEUX;69200;;4,870381;45,722873;;
Travaux de plâtrerie;ECCE DECO patrick;RESIDENCE LE CONSUL 14 COURS ARISTIDE BRIAND 69300 CALUIRE-ET-CUIRE;CALUIRE-ET-CUIRE;69300;;4,842243;45,781035;;
Travaux de plâtrerie;LAVENANT lo c; 25 RUE VOLNEY 69008 LYON;LYON;69008;;4,883903;45,740198;;
Travaux de revètements des sols et des murs;MONNE CONCEPT elisee; 13 RUE VILLEROY 69003 LYON;LYON;69003;;4,843991;45,75714;;
Travaux de plâtrerie;GUITARI salem; 2 RUE JEAN-BAPTISTE DURAND 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,903864;45,755273;;
Travaux de peinture et vitrerie;LAGRANGE MANUEL;  ROUTE DU PIEGE 69460 BLACE;BLACE;69460;;4,656678;46,031403;;
Travaux de peinture et vitrerie;C L S PEINTURE; 4 RUE DE L'ECOLE 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,910561;45,834179;;
Travaux de plâtrerie;AGHASSARYAN arthur; 71 RUE ST GERVAIS 69008 LYON 8EME;LYON 8EME;69008;;4,86108;45,740063;;
Travaux de plâtrerie;M B wissem;NUMERO 30 BATIMENT B 15 RUE JOHN FORD 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,861043;45,778512;;
Travaux de revètements des sols et des murs;ADI ELDAR; 326 RUE GARIBALDI 69007 LYON;LYON;69007;;4,852954;45,748789;;
Autres travaux de finition;MAUREY mehdi;  RUE DENUZIERE 69002 LYON;LYON;69002;;4,819818;45,744929;;
Autres travaux de finition;PASTOR bruno; 219 RUE MICHELET 69210 L'ARBRESLE;L'ARBRESLE;69210;;4,619259;45,837263;;
Travaux de peinture et vitrerie;MIRANDA LEITE christophe; 58 RUE DE LA REPUBLIQUE 69270 COUZON-AU-MONT-D'OR;COUZON-AU-MONT-D'OR;69270;;4,830682;45,84093;;
Autres travaux de finition;MEJIAS jose; 33 CHEMIN DES PETITES BROSSES 69300 CALUIRE-ET-CUIRE;CALUIRE-ET-CUIRE;69300;;4,855154;45,794917;;
Autres travaux de finition;ARNETT timothy; 76 COURS DE LA REPUBLIQUE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,873952;45,764321;;
Travaux de peinture et vitrerie;ABIDJI james; 33 RUE QUIVOGNE 69002 LYON;LYON;69002;;4,823984;45,743676;;
Travaux de peinture et vitrerie;MARQUET; 26 RUE GAMBETTA 69270 FONTAINES-SUR-SAONE;FONTAINES-SUR-SAONE;69270;;4,843161;45,835976;;
Travaux de peinture et vitrerie;KALINOWSKI laurence; 145 CHEMIN DES BOIS 69620 THEIZE;THEIZE;69620;;4,655961;45,936085;;
Travaux de revètements des sols et des murs;MARC SARRAZIN TRAVAUX; 892 CHEMIN DE CHAILLER 69400 GLEIZE;GLEIZE;69400;;4,684747;45,975148;;
Travaux de peinture et vitrerie;K&L PEINTURE PLUS; 72 RUE VILLEROY 69003 LYON;LYON;69003;;4,84917;45,754941;;
Travaux de plâtrerie;MALKIC mirzet; 8 CHEMIN DES PLATES 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,917198;45,780816;;
Travaux de peinture et vitrerie;SEIGLE yannick; 29 IMPASSE DES NAUTILES 69380 CHESSY;CHESSY;69380;;4,616136;45,890925;;
Travaux de revètements des sols et des murs;DAHMANE karim; 87 RUE DU 4 AOUT 1789 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,883236;45,7648;;
Travaux de revètements des sols et des murs;LA VILLEURBANNAISE DE RENOVATION; 103 GRANDE RUE DE SAINT CLAIR 69300 CALUIRE-ET-CUIRE;CALUIRE-ET-CUIRE;69300;;4,855622;45,789528;;
Travaux de revètements des sols et des murs;GCB; 78 RUE PIERRE BARATIN 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,901627;45,76382;;
Travaux de peinture et vitrerie;BENYAHIA mahfoud; 70 RUE DU MUSEE 69270 ROCHETAILLEE-SUR-SAONE;ROCHETAILLEE-SUR-SAONE;69270;;4,835958;45,840336;;
Travaux de peinture et vitrerie;NYAMSI NYAMSI andre; 118 AVENUE ROGER SALENGRO 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,880474;45,778811;;
Travaux de plâtrerie;SAI; 5 RUE D'AJACCIO 69330 MEYZIEU;MEYZIEU;69330;;5,006732;45,762962;;
Travaux de peinture et vitrerie;NAZARETYAN armen; 52 RUE DU CANAL 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,901544;45,774697;;
Autres travaux de finition;BERNARD SOLNON MULTISERVICES bernard; 260 CHEMIN DU CORNU 69210 FLEURIEUX-SUR-L'ARBRESLE;FLEURIEUX-SUR-L'ARBRESLE;69210;;4,622376;45,838335;;
Travaux de plâtrerie;PPJ 69; 1 RUE DE LA BASTILLE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871824;45,770408;;
Travaux de revètements des sols et des murs;MARTIN antoine; 23 RUE RENE LEYNAUD 69001 LYON;LYON;69001;;4,83356;45,769851;;
Travaux de revètements des sols et des murs;ALEXANDRE CHEPOVALOFF RENOVATION; 39 CHEMIN DE LA RIZE 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,948076;45,775701;;
Travaux de plâtrerie;EL MAHI driss; 1 IMPASSE DOCTEUR BESANCON 69400 GLEIZE;GLEIZE;69400;;4,70639;45,986027;;
Travaux de peinture et vitrerie;KUAVITA tresor;BAT K 54 RUE CARNOT 69190 SAINT-FONS;SAINT-FONS;69190;;4,862049;45,70794;;
Travaux de plâtrerie;PCP PLATRERIE CLOISONS PEINTURE; 18 RUE DES ONCHERES 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,928748;45,780379;;
Travaux de plâtrerie;NEMLI; 320 AVENUE BERTHELOT 69008 LYON;LYON;69008;;4,866068;45,737364;;
Autres travaux de finition;PAVALEANU iulian; 74 ROUTE DE LA LIBERATION 69110 SAINTE-FOY-LES-LYON;SAINTE-FOY-LES-LYON;69110;;4,778576;45,726859;;
Travaux de plâtrerie;MB RENOVATION SERVICES michel; 22 SQUARE SIMON SAINT JEAN 69130 ECULLY;ECULLY;69130;;4,769039;45,789846;;
Autres travaux de finition;RYSONLINE lionel; 3 RUE LOUIS TOURTE 69410 CHAMPAGNE-AU-MONT-D'OR;CHAMPAGNE-AU-MONT-D'OR;69410;;4,794864;45,794621;;
Autres travaux de finition;COLL'ALTO; 174 CHEMIN DES CERISIERS 69210 EVEUX;EVEUX;69210;;4,623296;45,832627;;
Travaux de peinture et vitrerie;LAJQI arben; 28 RUE CLAUDIUS PIONCHON 69003 LYON;LYON;69003;;4,870865;45,760216;;
Travaux de peinture et vitrerie;ROMEO FERRO raphael; 3 RUE DUNOIR 69003 LYON;LYON;69003;;4,844833;45,760945;;
Travaux de plâtrerie;IMPEC PEINTURE ET NETTOYAGE; 25 RUE WAKATSUKI 69008 LYON;LYON;69008;;4,86692;45,731959;;
Autres travaux de finition;BERTHOLON philippe; 40 RUE HOTEL DE VILLE 69550 CUBLIZE;CUBLIZE;69550;;4,378135;46,019243;;
Travaux de peinture et vitrerie;BARONE thierry; 166 RUE JOLIOT CURIE 69160 TASSIN-LA-DEMI-LUNE;TASSIN-LA-DEMI-LUNE;69160;;4,768361;45,75103;;
Travaux de plâtrerie;KIZILASLAN murat; 12 RUE HENRI BARBUSSE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,953186;45,688806;;
Travaux de peinture et vitrerie;R.F.T.C.I;ASS BUILDING 47 RUE MAURICE FLANDIN 69003 LYON;LYON;69003;;4,862903;45,757926;;
Travaux de revètements des sols et des murs;CARVALHO DE BABO paolo; 140 RUE DEDIEU 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,876847;45,769008;;
Travaux de plâtrerie;BOCCOZ emmanuel; 12 CHEMIN DU CRET DE MONTCHER 69210 LENTILLY;LENTILLY;69210;;4,66751;45,806456;;
Travaux de revètements des sols et des murs;OUADERNI houcine; 15 BOULEVARD LENINE 69200 VENISSIEUX;VENISSIEUX;69200;;4,861272;45,69806;;
Travaux de peinture et vitrerie;GIOUD benjamin; 28 RUE AMIRAL COURBET 69003 LYON;LYON;69003;;4,880566;45,749814;;
Travaux de plâtrerie;SACCONI sebastien; 8 RUE DE LA LIBERATION 69680 CHASSIEU;CHASSIEU;69680;;4,973926;45,743822;;
Travaux de plâtrerie;ALVES FIDALGO daniel; 109 RUE DE LA REPUBLIQUE 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,929682;45,785585;;
Travaux de peinture et vitrerie;TOKGOZ ismail; 6 RUE LOUIS 69500 BRON;BRON;69500;;4,920733;45,741307;;
Travaux de peinture et vitrerie;FERNAND lionel; 57 RUE LEON JOUHAUX 69003 LYON;LYON;69003;;4,854293;45,755251;;
Travaux de peinture et vitrerie;BENKHEDER bechir; 22 RUE DE L'ANNONCIADE 69001 LYON;LYON;69001;;4,828334;45,769648;;
Agencement de lieux de ventes;Q G EVENTS; 18 RUE JOSEPH SERLIN 69001 LYON;LYON;69001;;4,836857;45,767591;;
Travaux de plâtrerie;LACHHAB anis; 15  6EME RUE CITE BERLIET 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,899599;45,703254;;
Travaux de peinture et vitrerie;SARL PEINTURE PRO; 67 RUE DE GERLAND 69007 LYON;LYON;69007;;4,840596;45,738242;;
Travaux de plâtrerie;BONNEAU olivier; 3 AVENUE AUGUSTE BLANQUI 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,885106;45,764114;;
Travaux de revètements des sols et des murs;ATTIA aria; 9 RUE DANGON 69004 LYON;LYON;69004;;4,819496;45,777393;;
Travaux de plâtrerie;MEPILLAT florent; 13 RUE PIERRE BLANC 69001 LYON;LYON;69001;;4,827618;45,770862;;
Travaux de plâtrerie;YILDIRIM ferhan; 18 AVENUE MAURICE THOREZ 69200 VENISSIEUX;VENISSIEUX;69200;;4,86369;45,698821;;
Travaux de plâtrerie;CHB DIFFUSION; 43 RUE GERVAIS BUSSIERE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,869796;45,773035;;
Travaux de plâtrerie;PELISSON laurent;BAT C 26 RUE SOEUR BOUVIER 69005 LYON;LYON;69005;;4,8103;45,750281;;
Autres travaux de finition;R & S. BATIMENT GENERAL;ENTREE C 30 RUE FRANCIS CHIRAT 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,889235;45,757257;;
Agencement de lieux de ventes;SMOTH kepi; 33 RUE DE LA BATTERIE 69500 BRON;BRON;69500;;4,91395;45,745667;;
Travaux de plâtrerie;SAUVANOT cyrille; 34 RUE GARIBALDI 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,942967;45,686525;;
Autres travaux de finition;ATONET; 89 IMPASSE GEORGES SIBERT 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,910921;45,807263;;
Travaux de plâtrerie;LES 3 DES;PARC TAFFIGNON 93 ROUTE DES AQUEDUCS 69630 CHAPONOST;CHAPONOST;69630;;4,776035;45,724062;;
Agencement de lieux de ventes;CUBIK AGENCEMENT;ZI LES PLATIERES 42 RUE DU MORON 69440 SAINT-LAURENT-D'AGNY;SAINT-LAURENT-D'AGNY;69440;;4,706154;45,621985;;
Agencement de lieux de ventes;VMP; 191 RUE PIERRE PINET 69560 SAINTE-COLOMBE;SAINTE-COLOMBE;69560;;4,861227;45,521462;;
Travaux de revètements des sols et des murs;MULTISOL 2010; 6 IMPASSE DU PROGRES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,892917;45,769077;;
Travaux de plâtrerie;DECOTEC; 16 RUE JEAN LOUIS CALDERON 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,933362;45,780462;;
Travaux de plâtrerie;BONJOUR lionel; 300 ROUTE DES MAYETS 69220 CORCELLES-EN-BEAUJOLAIS;CORCELLES-EN-BEAUJOLAIS;69220;;4,735181;46,149021;;
Travaux de plâtrerie;ALVES MONTEIRO manuel; 92 ROUTE DU TRACOT 69620 SAINT-VERAND;SAINT-VERAND;69620;;4,527044;45,921398;;
Travaux de revètements des sols et des murs;ABDOU PLANCHER; 320 AVENUE BERTHELOT 69008 LYON;LYON;69008;;4,866068;45,737364;;
Travaux de plâtrerie;OUCHEM sofiane; 2 RUE LEON GAMBETTA 69700 GIVORS;GIVORS;69700;;4,774574;45,582059;;
Autres travaux de finition;TERFOUS driss; 10 RUE JEAN-PAUL CHARRA 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,91897;45,790184;;
Travaux de peinture et vitrerie;RN BATIMENT; 15 RUE DE DOBELN 69700 GIVORS;GIVORS;69700;;4,767114;45,601945;;
Agencement de lieux de ventes;TECH EVENTS; 320 AVENUE BERTHELOT 69008 LYON;LYON;69008;;4,866068;45,737364;;
Travaux de peinture et vitrerie;LAFORET ken-michel;ARTAG BP105  AVENUE JEAN JAURES 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,95628;45,770435;;
Travaux de plâtrerie;SELA; 320 AVENUE BERTHELOT 69008 LYON;LYON;69008;;4,866068;45,737364;;
Travaux de revètements des sols et des murs;LINGO jasmin; 19 RUE DU TONKIN 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,865716;45,777747;;
Travaux de revètements des sols et des murs;FRACHON charles; 56 GRANDE RUE DE LA CROIX-ROUSSE 69004 LYON;LYON;69004;;4,832314;45,779162;;
Travaux de peinture et vitrerie;B R H PEINTURE; 29 RUE CLAUDE FARRERE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,953959;45,688314;;
Travaux de plâtrerie;A D O L;61-63 61 RUE LUCETTE ET RENE DESGRAND 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,903198;45,785562;;
Autres travaux de finition;VIVIANT stephane; 15 RUE DES ROSES 69740 GENAS;GENAS;69740;;4,985087;45,733484;;
Travaux de peinture et vitrerie;BOURLES erwan; 186 RUE BATAILLE 69008 LYON;LYON;69008;;4,885993;45,736115;;
Travaux de plâtrerie;SARL ART P.R.P.; 56 RUE PAUL VERLAINE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,973665;45,708828;;
Travaux de plâtrerie;SULTYGOV kureysh; 8 RUE GRATALOUP 69004 LYON;LYON;69004;;4,824872;45,775011;;
Travaux de peinture et vitrerie;ENTREPRISE AVCI; 81 QUAI PIERRE SCIZE 69005 LYON;LYON;69005;;4,823623;45,767243;;
Agencement de lieux de ventes;CAPOEN gunther; 205 RUE DU GENERAL DE GAULLE 69530 BRIGNAIS;BRIGNAIS;69530;;4,753202;45,669997;;
Travaux de peinture et vitrerie;ART-PEINTURE; 9 RUE D'HANOI 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,862905;45,771463;;
Travaux de plâtrerie;LAMASSE cedric; 8 RUE AMPERE 69270 FONTAINES-SUR-SAONE;FONTAINES-SUR-SAONE;69270;;4,863013;45,82424;;
Travaux de revètements des sols et des murs;VARGIOLU mickael; 7 RUE PORT PERRET 69390 VERNAISON;VERNAISON;69390;;4,814995;45,649035;;
Travaux de plâtrerie;BROUEL renaud; 6 RUE PROUDHON 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,954597;45,760299;;
Travaux de peinture et vitrerie;BENFETTOUCHE malike; 15 RUE HENRI MATISSE 69330 MEYZIEU;MEYZIEU;69330;;4,991222;45,766408;;
Agencement de lieux de ventes;2C AGENCEMENT; 351 AVENUE DES GRANGES 69240 THIZY-LES-BOURGS;THIZY-LES-BOURGS;69240;;4,285769;46,031798;;
Travaux de peinture et vitrerie;PRULIERE jean-yves; 54 RUE EMILE ZOLA 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,943367;45,763545;;
Travaux de plâtrerie;EL ASRI sami; 7 MONTEE BONAFOUS 69004 LYON;LYON;69004;;4,837864;45,77466;;
Travaux de plâtrerie;SARIKAYA ahmet; 25 RUE LOUIS DUCLOS 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,924932;45,788692;;
Travaux de peinture et vitrerie;AMMARI ali; 53 RUE DUQUESNE 69006 LYON;LYON;69006;;4,847088;45,772976;;
Travaux de revètements des sols et des murs;LEDAIN thomas; 42 ROUTE DU BARRAGE 69170 TARARE;TARARE;69170;;4,408746;45,892357;;
Travaux de revètements des sols et des murs;TERRAPOSE;ZAC DU BOIS CHEVRIER 122 RUE PASTEUR 69780 TOUSSIEU;TOUSSIEU;69780;;4,973058;45,668442;;
Autres travaux de finition;LONGATTE mickael;BATIMENT 7 1 RUE DE LA PISCINE 69360 SAINT-SYMPHORIEN-D'OZON;SAINT-SYMPHORIEN-D'OZON;69360;;4,867101;45,633079;;
Travaux de revètements des sols et des murs;ANIBAL; 18 RUE DES GLYCINES 69330 MEYZIEU;MEYZIEU;69330;;4,994229;45,774062;;
Travaux de plâtrerie;NESPOLA arnaud; 25 RUE PROFESSEUR PAUL SISLEY 69003 LYON;LYON;69003;;4,868798;45,749913;;
Travaux de plâtrerie;BROSSIER franck; 9 RUE MARC CHAGALL 69330 MEYZIEU;MEYZIEU;69330;;4,99424;45,767825;;
Travaux de plâtrerie;KHADIR djamel; 37 ROUTE DE CORBAS 69780 MIONS;MIONS;69780;;4,94472;45,6636009;;
Travaux de plâtrerie;DEVIC david; 13 RUE D'INKERMANN 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,865848;45,769251;;
Travaux de plâtrerie;LABORDA auguste; 11 IMPASSE ANATOLE FRANCE 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,922234;45,774951;;
Agencement de lieux de ventes;M4 EXPO;  CHEMIN DE LA GENARDIERE 69510 SOUCIEU-EN-JARREST;SOUCIEU-EN-JARREST;69510;;4,702408;45,686234;;
Travaux de plâtrerie;GONCALVES MARQUES agostinho; 57 RUE SAINT-PAUL 69550 AMPLEPUIS;AMPLEPUIS;69550;;4,330729;45,969145;;
Travaux de peinture et vitrerie;GUIGNARD frederic; 750 ROUTE DES FONTAINES 69440 TALUYERS;TALUYERS;69440;;4,739732;45,641612;;
Travaux de peinture et vitrerie;EG2P; 20 RUE PASTEUR 69520 GRIGNY;GRIGNY;69520;;4,778038;45,60813;;
Travaux de plâtrerie;KARAHAN mehmet; 3 CHEMIN DE LA GODILLE 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,914691;45,782594;;
Travaux de revètements des sols et des murs;MUETTON laurent; 60 RUE LOUIS DUCLOS 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,924436;45,791652;;
Travaux de plâtrerie;GHEZRI abdelkader; 257 RUE DU VALLON 69280 MARCY-L'ETOILE;MARCY-L'ETOILE;69280;;4,709002;45,78662;;
Travaux de peinture et vitrerie;MOIREAUD daniel; 21 RUE DUMONT 69004 LYON;LYON;69004;;4,830711;45,776566;;
Travaux de plâtrerie;MILLIDERE; 8 RUE DE LA LIGNE DE L'EST 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,903353;45,757344;;
Travaux de peinture et vitrerie;CARIGNANO jean-pierre; 32 AVENUE HENRI BARBUSSE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,879363;45,767612;;
Autres travaux de finition;FEHLMANN ludovic; 5 AVENUE DU FRENE 69009 LYON;LYON;69009;;4,837041;45,801378;;
Travaux de plâtrerie;ASLAN mevlut; 10 RUE PARMENTIER 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,942335;45,694934;;
Travaux de plâtrerie;MOULET julien; 203 RUE MARCEL CERDAN 69009 LYON;LYON;69009;;4,794148;45,78874;;
Travaux de plâtrerie;BELKHEIR boumedienne; 26 RUE JEAN LIGONNET 69700 GIVORS;GIVORS;69700;;4,770374;45,592665;;
Travaux de revètements des sols et des murs;CUIRINIER arthur; 35 AVENUE DES COMBATTANTS 69500 BRON;BRON;69500;;4,932794;45,740368;;
Travaux de plâtrerie;NESPOLA christophe; 12 RUE DE CREQUI 69006 LYON;LYON;69006;;4,844736;45,77541;;
Travaux de revètements des sols et des murs;FERROUDJ zoubir; 38 AVENUE BERTHELOT 69007 LYON;LYON;69007;;4,838466;45,746192;;
Travaux de peinture et vitrerie;BENCSAK morgan; 4 RUE DE LA RESISTANCE 69970 CHAPONNAY;CHAPONNAY;69970;;4,934606;45,627059;;
Travaux de peinture et vitrerie;BISEGNA gilles; 30 CHEMIN DE BEAUREGARD 69360 SOLAIZE;SOLAIZE;69360;;4,83773;45,642057;;
Travaux de plâtrerie;DOGAN sevket; 19 RUE PAUL VALERY 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,947718;45,68923;;
Travaux de peinture et vitrerie;LEPAPE noel;CCAS 19 RUE DE LA REPUBLIQUE 69740 GENAS;GENAS;69740;;4,998925;45,731939;;
Travaux de plâtrerie;SARL AHB; 258 ROUTE DE GENAS 69500 BRON;BRON;69500;;4,900925;45,752246;;
Travaux de plâtrerie;BOUTERAA madjide; 8 RUE LEO LAGRANGE 69200 VENISSIEUX;VENISSIEUX;69200;;4,871328;45,699465;;
Travaux de peinture et vitrerie;SARL ERJBAT; 320 AVENUE BERTHELOT 69008 LYON;LYON;69008;;4,866068;45,737364;;
Travaux de peinture et vitrerie;ABDESSALEM mohamed; 11 IMPASSE D'AUVERGNE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,903956;45,696502;;
